section,location,date,question_order,question_title,answer,frequency,question_type,question_allowedValues
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,6,"Si la respuesta a la pregunta anterior es ""si"", ¿Qué peligros veo en estos sitios?",no hay peligros en las canchas,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,10.10.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,Sí,12,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,7,Si al final del entrenamiento deportivo me ponen a limpiar la cancha y organizar los implementos deportivos ¿sigo yendo al entrenamiento?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,10.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"Para jugar fútbol, basket o recrearse",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para entrenar y hacer eventos deportivos,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para entrenar y hacer ejercicio,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,"para jugar, entrenar pasera",1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,hacer ejercicio pasear en familia,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,hacer ejercicio entrenar pasear,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para jugar,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para jugar hacer ejercicio,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para jugar entrenar,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,pasear en familia jugar entrenar,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,juagar entrenar pasear en familia,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,entrenar pasear en familia,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,14.10.2015 00:00:00,8,¿Para qué utilizan las canchas y parques en mi comunidad?,para entrenar,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Asís,10.10.2015 00:00:00,9,¿Alguna vez me he reunido con alguien en la cancha o en el parque para hacer actividades con la intención de causar daño a otros?,No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,10.10.2015 00:00:00,1,¿Le he puesto apodos a las personas con la intención de burlarme de ellos?,Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,14.10.2015 00:00:00,1,¿Le he puesto apodos a las personas con la intención de burlarme de ellos?,No,9,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,10.10.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,14.10.2015 00:00:00,2,"¿He golpeado, gritado o dicho palabras groseras a mis compañeros o amigos en mas de una ocasión?",No,11,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,10.10.2015 00:00:00,3,Estoy balanceándome fuerte en un columpio y alguien me recomienda tener cuidado ¿sigo su consejo?,Sí,12,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,14.10.2015 00:00:00,3,Estoy balanceándome fuerte en un columpio y alguien me recomienda tener cuidado ¿sigo su consejo?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,10.10.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Policía,12,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,14.10.2015 00:00:00,4,En el juego de policías y ladrones ¿Cuál prefiero escoger?,Ladrón,1,multiOptionSingleChoice,"{""list"":[""Ladrón"",""Policía""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,10.10.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,No,11,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,14.10.2015 00:00:00,5,¿Me gustaría que mis compañeros de clase me hicieran caso y obedecieran por ser el mas bravo?,Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,10.10.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",No,10,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 2: NNA con una escala de valores favorables a la convivencia en su comunidad,Puerto Asís,14.10.2015 00:00:00,6,"Voy por la calle y veo que a mi vecino se le caen unos billetes. Él no se da cuenta y yo se que él necesita la plata para comprar comida, pero yo tengo mis zapatos rotos ¿Recojo el dinero y compro los zapatos nuevos?",Sí,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,1,"Si un amigo me invita a consumir cigarrillo, ¿lo hago?",No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Me da pena,1,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,10,¿Cómo reacciono frente a los buenos comentarios?,Los recibo con agrado,12,multiOptionSingleChoice,"{""list"":[""Respondo agresivamente"",""Me voy"",""Los recibo con agrado"",""Me da pena""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,11,Cuando estoy conversando con mis amigos sobre fútbol y otro chico quiere participar ¿lo dejo entrar en la conversación?,Sí,10,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,11,Cuando estoy conversando con mis amigos sobre fútbol y otro chico quiere participar ¿lo dejo entrar en la conversación?,No,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,12,Cuando he tenido problemas con otras personas ¿He propuesto soluciones?,Sí,10,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,12,Cuando he tenido problemas con otras personas ¿He propuesto soluciones?,No,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,13,Cuando alguien me golpea:,¿No le contesto y me voy o intento dialogar con él?,13,multiOptionSingleChoice,"{""list"":[""¿Le devuelvo el golpe o continúo la pelea?"",""¿No le contesto y me voy o intento dialogar con él?""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,2,¿Por qué?,No lo recibo eso es malo para la salud,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,es dañino para la salud,2,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,me convierte en un adicto y es malo para la salud,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,es malo para la salud,4,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,es malo para la salud y puede crear adiccion,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,es malo para la salud le daña los pulmones,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,es malo para nosotros,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,es malo para la sald,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,2,¿Por qué?,me puede convertir en adicto,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,3,"¿Expreso mi rabia o enojo por medio de golpes, gritos, etc?",A veces,3,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,3,"¿Expreso mi rabia o enojo por medio de golpes, gritos, etc?",Nunca,10,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,4,Cuando intento resolver un problema ¿pienso en las consecuencias o en lo que podría pasar después?,No,3,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,4,Cuando intento resolver un problema ¿pienso en las consecuencias o en lo que podría pasar después?,Sí,10,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,5,"Para recibir el refrigerio, los otros chicos hacen fila ¿yo prefiero no hacerla y me meto en cualquier lugar sin respetar la fila?",No,9,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,5,"Para recibir el refrigerio, los otros chicos hacen fila ¿yo prefiero no hacerla y me meto en cualquier lugar sin respetar la fila?",Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,6,Cuando voy a corregir a alguien que se equivocó ¿lo grito o lo golpeo?,No,11,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,6,Cuando voy a corregir a alguien que se equivocó ¿lo grito o lo golpeo?,Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,7,"En el barrio, un grupo de muchachos me amenaza con golpearme ¿le cuento este problema a alguien?",Sí,12,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,7,"En el barrio, un grupo de muchachos me amenaza con golpearme ¿le cuento este problema a alguien?",No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,8,¿A quien le cuento?,A mi mamá y a mi papá,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a mis padres o a las personas adultas,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a mis padres y hermanos,2,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a la policia o a mis padres,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a mis padres,2,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a los adultos para que le avisen a la policia,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a mis familiares,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a mia padres y hermanos,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a mis hermanos o policia,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a los adultos mas cercanos,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,14.10.2015 00:00:00,8,¿A quien le cuento?,a la policia y mis padres,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Puerto Asís,10.10.2015 00:00:00,9,¿Me siento bien cuando me felicitan y acepto los buenos comentarios que me hacen por una buena acción que he hecho?,Sí,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,1,¿Cuál de estas frases hace parte del himno nacional de mi país?,Oh gloria inmarcesible,13,multiOptionSingleChoice,"{""list"":[""Oh gloria inmarcesible"",""Ninguna."",""Si Bolívar salvó los abismos."",""Ouviram do Ipiranga as margens plácidas"",""Gloria al bravo pueblo.""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,2,¿Conozco las festividades y celebraciones que se hacen en la región donde vivo?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,2,¿Conozco las festividades y celebraciones que se hacen en la región donde vivo?,Sí,12,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",N/A,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",ferias ganaderas carnavales,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",carnavales ferias ganaderas regata fin de año,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",las regatas ferias carnavales cumpleaños de pto asis,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",carnavales ferias regata cumpleaños del municipio,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",regata carnavales,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",carnavales y ferias ganaderas,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",cumpleaños de pto asis regata,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",ferias regata,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo","ferias ganaderas, carnavales, regata",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",ferias y carnavales,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",regata de fin de año carnavales de blancos y negros ferias ganaderas,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",ferias carnavales,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,4,Los colores de la bandera de mi país son:,"Amarillo, azul y rojo",13,multiOptionSingleChoice,"{""list"":[""Verde, amarillo y blanco"",""Amarillo, azul y rojo"",""Otros""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,5,Si tuvieras que elegir un país para vivir y crecer ¿Cuál elegirías?,Colombia,13,multiOptionSingleChoice,"{""list"":[""Colombia"",""Otro""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,6,¿Cuál?,N/A,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,6,¿Cuál?,colombia,10,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,6,¿Cuál?,colombioa,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,6,¿Cuál?,coialomb,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,7,"Una vecina golpeó a mi hermano, me acerqué a ella para dialogar y aclarar la situación, pero ella no quiso ¿a quién acudo para pedir ayuda?","A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)",11,multiOptionSingleChoice,"{""list"":[""A un amigo, vecino, conocido, etc."",""A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,7,"Una vecina golpeó a mi hermano, me acerqué a ella para dialogar y aclarar la situación, pero ella no quiso ¿a quién acudo para pedir ayuda?","A un amigo, vecino, conocido, etc.",2,multiOptionSingleChoice,"{""list"":[""A un amigo, vecino, conocido, etc."",""A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,8,Cuando veo jóvenes de mi barrio que ofrecen drogas o alcohol a mis compañeros o a mi ¿le cuento a algún adulto?,Sí,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,10.10.2015 00:00:00,9,Estoy en la cancha con mis amigos esperando que otro grupo de personas termine un partido de fútbol. A las personas que están jugando se les daña el balón y no pueden terminar el partido ¿les presto el balón que llevé para que terminen su juego?,Sí,8,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Puerto Asís,14.10.2015 00:00:00,9,Estoy en la cancha con mis amigos esperando que otro grupo de personas termine un partido de fútbol. A las personas que están jugando se les daña el balón y no pueden terminar el partido ¿les presto el balón que llevé para que terminen su juego?,No,5,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,10.10.2015 00:00:00,1,¿Cuáles de los siguientes son algunos de tus derechos?,"Derecho a la vida, Derecho a la educación",13,multiOptionSingleChoice,"{""list"":[""Derecho a la vida, Derecho a la educación"",""Derecho a ver TV, Derecho a que mis padres me compren juquetes""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,10.10.2015 00:00:00,2,Si un niño no está estudiando ¿Cuál derecho se le está negando?,Derecho a la educación,11,multiOptionSingleChoice,"{""list"":[""Derecho a la vida"",""Derecho a la educación""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,14.10.2015 00:00:00,2,Si un niño no está estudiando ¿Cuál derecho se le está negando?,Derecho a la vida,2,multiOptionSingleChoice,"{""list"":[""Derecho a la vida"",""Derecho a la educación""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,10.10.2015 00:00:00,3,"Para mí, el estudio es:",Un derecho.,13,multiOptionSingleChoice,"{""list"":[""Un juego."",""Un derecho.""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,10.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",No,7,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,14.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",Sí,6,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,10.10.2015 00:00:00,5,"Si una persona no está de acuerdo con mi opinión ¿creo que debe ser golpeada, castigada o amenazada?",No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,10.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,No,8,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Puerto Asís,14.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,Sí,5,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",A veces,11,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Siempre,3,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Nunca,1,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,A veces,8,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Siempre,4,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Nunca,3,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,Sí,13,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,No,2,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,07.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,VOY DONDE EL CELADOR Y LE DIGO QUE SE ESTÁN ROBANDO LA MALLA,1,text,
Componente 1: NNA resignifican y hacen buen uso del espacio público,Puerto Carreño,08.10.2015 00:00:00,4,Alguien está robando la malla de la cancha y yo lo veo ¿qué hago?,AVISARLE A LA GENTE O A ALGUIEN PARA QUE LE AVISE A LA POLICÍA,1,text,
